year,run,farmDesign,biomass,catch,bmNull,ctchNull,bmDiff,ctchDiff
10,1,small,43453.2022275942,4872.1367623200795,43453.2022275942,4872.1367623200795,1,1
10,3,large,43453.2022275942,4872.1367623200795,43453.2022275942,4872.1367623200795,1,1
10,3,small,43453.2022275942,4872.1367623200795,43453.2022275942,4872.1367623200795,1,1
10,9,large,43453.2022275942,4872.1367623200795,43453.2022275942,4872.1367623200795,1,1
10,9,small,43453.2022275942,4872.1367623200795,43453.2022275942,4872.1367623200795,1,1
10,15,large,43453.2022275942,4872.1367623200795,43453.2022275942,4872.1367623200795,1,1
10,15,small,43453.2022275942,4872.1367623200795,43453.2022275942,4872.1367623200795,1,1
11,1,large,41204.82512634033,4620.040250003161,41204.82512634033,4620.040250003161,1,1
11,1,small,41204.82512634033,4620.040250003161,41204.82512634033,4620.040250003161,1,1
11,3,large,41204.82512634033,4620.040250003161,41204.82512634033,4620.040250003161,1,1
11,3,small,41204.82512634033,4620.040250003161,41204.82512634033,4620.040250003161,1,1
11,9,large,41204.82512634033,4620.040250003161,41204.82512634033,4620.040250003161,1,1
11,9,small,41204.82512634033,4620.040250003161,41204.82512634033,4620.040250003161,1,1
11,15,large,41204.82512634033,4620.040250003161,41204.82512634033,4620.040250003161,1,1
11,15,small,41204.82512634033,4620.040250003161,41204.82512634033,4620.040250003161,1,1
12,1,large,39339.95395099303,4410.943867121829,39339.95395099303,4410.943867121829,1,1
12,1,small,39339.95395099303,4410.943867121829,39339.95395099303,4410.943867121829,1,1
12,3,large,39339.95395099303,4410.943867121829,39339.95395099303,4410.943867121829,1,1
12,3,small,39339.95395099303,4410.943867121829,39339.95395099303,4410.943867121829,1,1
12,9,large,39339.95395099303,4410.943867121829,39339.95395099303,4410.943867121829,1,1
12,9,small,39339.95395099303,4410.943867121829,39339.95395099303,4410.943867121829,1,1
12,15,large,39339.95395099303,4410.943867121829,39339.95395099303,4410.943867121829,1,1
12,15,small,39339.95395099303,4410.943867121829,39339.95395099303,4410.943867121829,1,1
13,1,large,37773.164892783614,4235.2695743661225,37773.164892783614,4235.2695743661225,1,1
13,1,small,37773.164892783614,4235.2695743661225,37773.164892783614,4235.2695743661225,1,1
13,3,large,37773.164892783614,4235.2695743661225,37773.164892783614,4235.2695743661225,1,1
13,3,small,37773.164892783614,4235.2695743661225,37773.164892783614,4235.2695743661225,1,1
13,9,large,37773.164892783614,4235.2695743661225,37773.164892783614,4235.2695743661225,1,1
13,9,small,37773.164892783614,4235.2695743661225,37773.164892783614,4235.2695743661225,1,1
13,15,large,37773.164892783614,4235.2695743661225,37773.164892783614,4235.2695743661225,1,1
13,15,small,37773.164892783614,4235.2695743661225,37773.164892783614,4235.2695743661225,1,1
14,1,large,36443.45457197215,4086.1774429432235,36443.45457197215,4086.1774429432235,1,1
14,1,small,36443.45457197215,4086.1774429432235,36443.45457197215,4086.1774429432235,1,1
14,3,large,36443.45457197215,4086.1774429432235,36443.45457197215,4086.1774429432235,1,1
14,3,small,36443.45457197215,4086.1774429432235,36443.45457197215,4086.1774429432235,1,1
14,9,large,36443.45457197215,4086.1774429432235,36443.45457197215,4086.1774429432235,1,1
14,9,small,36443.45457197215,4086.1774429432235,36443.45457197215,4086.1774429432235,1,1
14,15,large,36443.45457197215,4086.1774429432235,36443.45457197215,4086.1774429432235,1,1
14,15,small,36443.45457197215,4086.1774429432235,36443.45457197215,4086.1774429432235,1,1
15,1,large,35305.792213538545,3958.6184526851375,35305.792213538545,3958.6184526851375,1,1
15,1,small,35305.792213538545,3958.6184526851375,35305.792213538545,3958.6184526851375,1,1
15,3,large,35305.792213538545,3958.6184526851375,35305.792213538545,3958.6184526851375,1,1
15,3,small,35305.792213538545,3958.6184526851375,35305.792213538545,3958.6184526851375,1,1
15,9,large,35305.792213538545,3958.6184526851375,35305.792213538545,3958.6184526851375,1,1
15,9,small,35305.792213538545,3958.6184526851375,35305.792213538545,3958.6184526851375,1,1
15,15,large,35305.792213538545,3958.6184526851375,35305.792213538545,3958.6184526851375,1,1
15,15,small,35305.792213538545,3958.6184526851375,35305.792213538545,3958.6184526851375,1,1
16,1,large,34325.89289448372,3848.7484488420637,34325.89289448372,3848.7484488420637,1,1
16,1,small,34325.89289448372,3848.7484488420637,34325.89289448372,3848.7484488420637,1,1
16,3,large,34325.89289448372,3848.7484488420637,34325.89289448372,3848.7484488420637,1,1
16,3,small,34325.89289448372,3848.7484488420637,34325.89289448372,3848.7484488420637,1,1
16,9,large,34325.89289448372,3848.7484488420637,34325.89289448372,3848.7484488420637,1,1
16,9,small,34325.89289448372,3848.7484488420637,34325.89289448372,3848.7484488420637,1,1
16,15,large,34325.89289448372,3848.7484488420637,34325.89289448372,3848.7484488420637,1,1
16,15,small,34325.89289448372,3848.7484488420637,34325.89289448372,3848.7484488420637,1,1
17,1,large,33477.02234623217,3753.5698844885032,33477.02234623217,3753.5698844885032,1,1
17,1,small,33477.02234623217,3753.5698844885032,33477.02234623217,3753.5698844885032,1,1
17,3,large,33477.02234623217,3753.5698844885032,33477.02234623217,3753.5698844885032,1,1
17,3,small,33477.02234623217,3753.5698844885032,33477.02234623217,3753.5698844885032,1,1
17,9,large,33477.02234623217,3753.5698844885032,33477.02234623217,3753.5698844885032,1,1
17,9,small,33477.02234623217,3753.5698844885032,33477.02234623217,3753.5698844885032,1,1
17,15,large,33477.02234623217,3753.5698844885032,33477.02234623217,3753.5698844885032,1,1
17,15,small,33477.02234623217,3753.5698844885032,33477.02234623217,3753.5698844885032,1,1
18,1,large,32737.97186847345,3670.7047602327825,32737.97186847345,3670.7047602327825,1,1
18,1,small,32737.97186847345,3670.7047602327825,32737.97186847345,3670.7047602327825,1,1
18,3,large,32737.97186847345,3670.7047602327825,32737.97186847345,3670.7047602327825,1,1
18,3,small,32737.97186847345,3670.7047602327825,32737.97186847345,3670.7047602327825,1,1
18,9,large,32737.97186847345,3670.7047602327825,32737.97186847345,3670.7047602327825,1,1
18,9,small,32737.97186847345,3670.7047602327825,32737.97186847345,3670.7047602327825,1,1
18,15,large,32737.97186847345,3670.7047602327825,32737.97186847345,3670.7047602327825,1,1
18,15,small,32737.97186847345,3670.7047602327825,32737.97186847345,3670.7047602327825,1,1
19,1,large,32091.697850545985,3598.2420822284153,32091.697850545985,3598.2420822284153,1,1
19,1,small,32091.697850545985,3598.2420822284153,32091.697850545985,3598.2420822284153,1,1
19,3,large,32091.697850545985,3598.2420822284153,32091.697850545985,3598.2420822284153,1,1
19,3,small,32091.697850545985,3598.2420822284153,32091.697850545985,3598.2420822284153,1,1
19,9,large,32091.697850545985,3598.2420822284153,32091.697850545985,3598.2420822284153,1,1
19,9,small,32091.697850545985,3598.2420822284153,32091.697850545985,3598.2420822284153,1,1
19,15,large,32091.697850545985,3598.2420822284153,32091.697850545985,3598.2420822284153,1,1
19,15,small,32091.697850545985,3598.2420822284153,32091.697850545985,3598.2420822284153,1,1
20,1,large,31524.357692355832,3534.629765994941,31524.357692355832,3534.629765994941,1,1
20,1,small,31524.357692355832,3534.629765994941,31524.357692355832,3534.629765994941,1,1
20,3,large,31524.357692355832,3534.629765994941,31524.357692355832,3534.629765994941,1,1
